"","sample","probe","value","type"
"311","TCGA-BL-A0C8-01","ImmuneScore.estimate",-700.640068662334,"estimate"
"312","TCGA-BL-A0C8-01","ESTIMATEScore.estimate",-1431.27174589837,"estimate"
"313","TCGA-BL-A13I-01","StromalScore.estimate",741.551665286545,"estimate"
"314","TCGA-BL-A13I-01","ImmuneScore.estimate",1931.30138851557,"estimate"
"315","TCGA-BL-A13I-01","ESTIMATEScore.estimate",2672.85305380212,"estimate"
"316","TCGA-BL-A13J-01","StromalScore.estimate",-220.260385065962,"estimate"
"317","TCGA-BL-A13J-01","ImmuneScore.estimate",-518.828459428349,"estimate"
"318","TCGA-BL-A13J-01","ESTIMATEScore.estimate",-739.088844494311,"estimate"
"319","TCGA-BL-A13J-11","StromalScore.estimate",1131.85305061145,"estimate"
"320","TCGA-BL-A13J-11","ImmuneScore.estimate",-87.928014543272,"estimate"
"321","TCGA-BL-A13J-11","ESTIMATEScore.estimate",1043.92503606817,"estimate"
"322","TCGA-BL-A3JM-01","StromalScore.estimate",-656.500580062771,"estimate"
"323","TCGA-BL-A3JM-01","ImmuneScore.estimate",-707.799499435776,"estimate"
"324","TCGA-BL-A3JM-01","ESTIMATEScore.estimate",-1364.30007949855,"estimate"
"325","TCGA-BL-A5ZZ-01","StromalScore.estimate",846.233835499441,"estimate"
"326","TCGA-BL-A5ZZ-01","ImmuneScore.estimate",660.521303162453,"estimate"
"327","TCGA-BL-A5ZZ-01","ESTIMATEScore.estimate",1506.75513866189,"estimate"
"328","TCGA-BT-A0S7-01","StromalScore.estimate",-643.674333142123,"estimate"
"329","TCGA-BT-A0S7-01","ImmuneScore.estimate",-559.748292425856,"estimate"
"330","TCGA-BT-A0S7-01","ESTIMATEScore.estimate",-1203.42262556798,"estimate"
"331","TCGA-BT-A0YX-01","StromalScore.estimate",-760.2629823141,"estimate"
"332","TCGA-BT-A0YX-01","ImmuneScore.estimate",446.855377297952,"estimate"
"333","TCGA-BT-A0YX-01","ESTIMATEScore.estimate",-313.407605016148,"estimate"
"334","TCGA-BT-A20J-01","StromalScore.estimate",-475.812376302713,"estimate"
"335","TCGA-BT-A20J-01","ImmuneScore.estimate",1314.63785995652,"estimate"
"336","TCGA-BT-A20J-01","ESTIMATEScore.estimate",838.825483653804,"estimate"
"337","TCGA-BT-A20N-01","StromalScore.estimate",-1210.86720596867,"estimate"
"338","TCGA-BT-A20N-01","ImmuneScore.estimate",-1101.20654652297,"estimate"
"339","TCGA-BT-A20N-01","ESTIMATEScore.estimate",-2312.07375249164,"estimate"
"340","TCGA-BT-A20N-11","StromalScore.estimate",1225.86158982317,"estimate"
"341","TCGA-BT-A20N-11","ImmuneScore.estimate",342.571495957426,"estimate"
"342","TCGA-BT-A20N-11","ESTIMATEScore.estimate",1568.4330857806,"estimate"
"343","TCGA-BT-A20O-01","StromalScore.estimate",950.486367934019,"estimate"
"344","TCGA-BT-A20O-01","ImmuneScore.estimate",2816.73765299432,"estimate"
"345","TCGA-BT-A20O-01","ESTIMATEScore.estimate",3767.22402092834,"estimate"
"346","TCGA-BT-A20P-01","StromalScore.estimate",-1637.46145292119,"estimate"
"347","TCGA-BT-A20P-01","ImmuneScore.estimate",-818.832396493726,"estimate"
"348","TCGA-BT-A20P-01","ESTIMATEScore.estimate",-2456.29384941492,"estimate"
"349","TCGA-BT-A20Q-01","StromalScore.estimate",250.27978508857,"estimate"
"350","TCGA-BT-A20Q-01","ImmuneScore.estimate",487.698156901553,"estimate"
"351","TCGA-BT-A20Q-01","ESTIMATEScore.estimate",737.977941990123,"estimate"
"352","TCGA-BT-A20Q-11","StromalScore.estimate",825.280904066836,"estimate"
"353","TCGA-BT-A20Q-11","ImmuneScore.estimate",-515.811905044522,"estimate"
"354","TCGA-BT-A20Q-11","ESTIMATEScore.estimate",309.468999022314,"estimate"
"355","TCGA-BT-A20R-01","StromalScore.estimate",768.140326417417,"estimate"
"356","TCGA-BT-A20R-01","ImmuneScore.estimate",18.7600263812045,"estimate"
"357","TCGA-BT-A20R-01","ESTIMATEScore.estimate",786.900352798622,"estimate"
"358","TCGA-BT-A20R-11","StromalScore.estimate",1207.39345188987,"estimate"
"359","TCGA-BT-A20R-11","ImmuneScore.estimate",-61.8700071973822,"estimate"
"360","TCGA-BT-A20R-11","ESTIMATEScore.estimate",1145.52344469249,"estimate"
"361","TCGA-BT-A20T-01","StromalScore.estimate",-192.539826626636,"estimate"
"362","TCGA-BT-A20T-01","ImmuneScore.estimate",248.478061889034,"estimate"
"363","TCGA-BT-A20T-01","ESTIMATEScore.estimate",55.9382352623977,"estimate"
"364","TCGA-BT-A20U-01","StromalScore.estimate",-502.691503484988,"estimate"
"365","TCGA-BT-A20U-01","ImmuneScore.estimate",-240.79222242704,"estimate"
"366","TCGA-BT-A20U-01","ESTIMATEScore.estimate",-743.483725912028,"estimate"
"367","TCGA-BT-A20U-11","StromalScore.estimate",-990.27486450997,"estimate"
"368","TCGA-BT-A20U-11","ImmuneScore.estimate",206.004060925376,"estimate"
"369","TCGA-BT-A20U-11","ESTIMATEScore.estimate",-784.270803584593,"estimate"
"370","TCGA-BT-A20V-01","StromalScore.estimate",-1791.40433584235,"estimate"
"371","TCGA-BT-A20V-01","ImmuneScore.estimate",-70.4785302038404,"estimate"
"372","TCGA-BT-A20V-01","ESTIMATEScore.estimate",-1861.88286604619,"estimate"
"373","TCGA-BT-A20W-01","StromalScore.estimate",-776.367305916096,"estimate"
"374","TCGA-BT-A20W-01","ImmuneScore.estimate",-36.3971212490103,"estimate"
"375","TCGA-BT-A20W-01","ESTIMATEScore.estimate",-812.764427165107,"estimate"
"376","TCGA-BT-A20W-11","StromalScore.estimate",1120.21590366158,"estimate"
"377","TCGA-BT-A20W-11","ImmuneScore.estimate",967.938937413886,"estimate"
"378","TCGA-BT-A20W-11","ESTIMATEScore.estimate",2088.15484107547,"estimate"
"379","TCGA-BT-A20X-01","StromalScore.estimate",-443.234797176402,"estimate"
"380","TCGA-BT-A20X-01","ImmuneScore.estimate",-38.1054237502884,"estimate"
"381","TCGA-BT-A20X-01","ESTIMATEScore.estimate",-481.34022092669,"estimate"
"382","TCGA-BT-A2LA-01","StromalScore.estimate",-1558.18570820024,"estimate"
"383","TCGA-BT-A2LA-01","ImmuneScore.estimate",-1868.84000235679,"estimate"
"384","TCGA-BT-A2LA-01","ESTIMATEScore.estimate",-3427.02571055703,"estimate"
"385","TCGA-BT-A2LA-11","StromalScore.estimate",-548.514031393021,"estimate"
"386","TCGA-BT-A2LA-11","ImmuneScore.estimate",249.795258964622,"estimate"
"387","TCGA-BT-A2LA-11","ESTIMATEScore.estimate",-298.718772428399,"estimate"
"388","TCGA-BT-A2LB-01","StromalScore.estimate",18.566601592214,"estimate"
"389","TCGA-BT-A2LB-01","ImmuneScore.estimate",457.376700921281,"estimate"
"390","TCGA-BT-A2LB-01","ESTIMATEScore.estimate",475.943302513495,"estimate"
"391","TCGA-BT-A2LB-11","StromalScore.estimate",-289.369499114073,"estimate"
"392","TCGA-BT-A2LB-11","ImmuneScore.estimate",817.028150791027,"estimate"
"393","TCGA-BT-A2LB-11","ESTIMATEScore.estimate",527.658651676954,"estimate"
"394","TCGA-BT-A2LD-01","StromalScore.estimate",-771.659772599717,"estimate"
"395","TCGA-BT-A2LD-01","ImmuneScore.estimate",-274.410555733117,"estimate"
"396","TCGA-BT-A2LD-01","ESTIMATEScore.estimate",-1046.07032833283,"estimate"
"397","TCGA-BT-A3PH-01","StromalScore.estimate",-1168.8698438631,"estimate"
"398","TCGA-BT-A3PH-01","ImmuneScore.estimate",-778.736023085724,"estimate"
"399","TCGA-BT-A3PH-01","ESTIMATEScore.estimate",-1947.60586694882,"estimate"
"400","TCGA-BT-A3PJ-01","StromalScore.estimate",-754.955985637736,"estimate"
"401","TCGA-BT-A3PJ-01","ImmuneScore.estimate",596.792417698724,"estimate"
"402","TCGA-BT-A3PJ-01","ESTIMATEScore.estimate",-158.163567939012,"estimate"
"403","TCGA-BT-A3PK-01","StromalScore.estimate",145.036520104055,"estimate"
"404","TCGA-BT-A3PK-01","ImmuneScore.estimate",478.252698710233,"estimate"
"405","TCGA-BT-A3PK-01","ESTIMATEScore.estimate",623.289218814288,"estimate"
"406","TCGA-BT-A42C-01","StromalScore.estimate",-1862.59140964412,"estimate"
"407","TCGA-BT-A42C-01","ImmuneScore.estimate",-814.127738552421,"estimate"
"408","TCGA-BT-A42C-01","ESTIMATEScore.estimate",-2676.71914819654,"estimate"
"409","TCGA-BT-A42E-01","StromalScore.estimate",-640.343485455217,"estimate"
"410","TCGA-BT-A42E-01","ImmuneScore.estimate",1184.95172153513,"estimate"
"411","TCGA-BT-A42E-01","ESTIMATEScore.estimate",544.608236079917,"estimate"
"412","TCGA-BT-A42F-01","StromalScore.estimate",-427.32117093016,"estimate"
"413","TCGA-BT-A42F-01","ImmuneScore.estimate",1575.02044542061,"estimate"
"414","TCGA-BT-A42F-01","ESTIMATEScore.estimate",1147.69927449045,"estimate"
"415","TCGA-C4-A0EZ-01","StromalScore.estimate",-1431.75886939604,"estimate"
"416","TCGA-C4-A0EZ-01","ImmuneScore.estimate",-1657.90009118674,"estimate"
"417","TCGA-C4-A0EZ-01","ESTIMATEScore.estimate",-3089.65896058278,"estimate"
"418","TCGA-C4-A0F0-01","StromalScore.estimate",-422.545665348501,"estimate"
"419","TCGA-C4-A0F0-01","ImmuneScore.estimate",268.023156826256,"estimate"
"420","TCGA-C4-A0F0-01","ESTIMATEScore.estimate",-154.522508522245,"estimate"
"421","TCGA-C4-A0F1-01","StromalScore.estimate",-542.311902238529,"estimate"
"422","TCGA-C4-A0F1-01","ImmuneScore.estimate",-164.87862788602,"estimate"
"423","TCGA-C4-A0F1-01","ESTIMATEScore.estimate",-707.190530124549,"estimate"
"424","TCGA-C4-A0F6-01","StromalScore.estimate",-527.609252106074,"estimate"
"425","TCGA-C4-A0F6-01","ImmuneScore.estimate",-374.431138510152,"estimate"
"426","TCGA-C4-A0F6-01","ESTIMATEScore.estimate",-902.040390616226,"estimate"
"427","TCGA-C4-A0F7-01","StromalScore.estimate",-1104.28212580703,"estimate"
"428","TCGA-C4-A0F7-01","ImmuneScore.estimate",-869.286393701616,"estimate"
"429","TCGA-C4-A0F7-01","ESTIMATEScore.estimate",-1973.56851950865,"estimate"
"430","TCGA-CF-A1HR-01","StromalScore.estimate",-991.106388044735,"estimate"
"431","TCGA-CF-A1HR-01","ImmuneScore.estimate",-121.810819684952,"estimate"
"432","TCGA-CF-A1HR-01","ESTIMATEScore.estimate",-1112.91720772969,"estimate"
"433","TCGA-CF-A1HS-01","StromalScore.estimate",-796.829633463719,"estimate"
"434","TCGA-CF-A1HS-01","ImmuneScore.estimate",187.286116543698,"estimate"
"435","TCGA-CF-A1HS-01","ESTIMATEScore.estimate",-609.543516920022,"estimate"
"436","TCGA-CF-A27C-01","StromalScore.estimate",-2222.89295757296,"estimate"
"437","TCGA-CF-A27C-01","ImmuneScore.estimate",-790.820678938717,"estimate"
"438","TCGA-CF-A27C-01","ESTIMATEScore.estimate",-3013.71363651168,"estimate"
"439","TCGA-CF-A3MF-01","StromalScore.estimate",-1407.37846113037,"estimate"
"440","TCGA-CF-A3MF-01","ImmuneScore.estimate",-735.195697284139,"estimate"
"441","TCGA-CF-A3MF-01","ESTIMATEScore.estimate",-2142.57415841451,"estimate"
"442","TCGA-CF-A3MG-01","StromalScore.estimate",-2263.00850204655,"estimate"
"443","TCGA-CF-A3MG-01","ImmuneScore.estimate",-953.162048757936,"estimate"
"444","TCGA-CF-A3MG-01","ESTIMATEScore.estimate",-3216.17055080449,"estimate"
"445","TCGA-CF-A3MH-01","StromalScore.estimate",-2070.78267929877,"estimate"
"446","TCGA-CF-A3MH-01","ImmuneScore.estimate",-604.360954735569,"estimate"
"447","TCGA-CF-A3MH-01","ESTIMATEScore.estimate",-2675.14363403434,"estimate"
"448","TCGA-CF-A3MI-01","StromalScore.estimate",-1219.09433439869,"estimate"
"449","TCGA-CF-A3MI-01","ImmuneScore.estimate",-109.738370418655,"estimate"
"450","TCGA-CF-A3MI-01","ESTIMATEScore.estimate",-1328.83270481735,"estimate"
"451","TCGA-CF-A47S-01","StromalScore.estimate",-1644.541994835,"estimate"
"452","TCGA-CF-A47S-01","ImmuneScore.estimate",-177.766267024899,"estimate"
"453","TCGA-CF-A47S-01","ESTIMATEScore.estimate",-1822.30826185989,"estimate"
"454","TCGA-CF-A47T-01","StromalScore.estimate",-1423.63076520291,"estimate"
"455","TCGA-CF-A47T-01","ImmuneScore.estimate",-904.920817539286,"estimate"
"456","TCGA-CF-A47T-01","ESTIMATEScore.estimate",-2328.55158274219,"estimate"
"457","TCGA-CF-A47V-01","StromalScore.estimate",-926.553161933544,"estimate"
"458","TCGA-CF-A47V-01","ImmuneScore.estimate",-49.5070092816355,"estimate"
"459","TCGA-CF-A47V-01","ESTIMATEScore.estimate",-976.06017121518,"estimate"
"460","TCGA-CF-A47W-01","StromalScore.estimate",-1847.68795359951,"estimate"
"461","TCGA-CF-A47W-01","ImmuneScore.estimate",-821.938570433045,"estimate"
"462","TCGA-CF-A47W-01","ESTIMATEScore.estimate",-2669.62652403255,"estimate"
"463","TCGA-CF-A47X-01","StromalScore.estimate",-1844.007814496,"estimate"
"464","TCGA-CF-A47X-01","ImmuneScore.estimate",-979.81219803008,"estimate"
"465","TCGA-CF-A47X-01","ESTIMATEScore.estimate",-2823.82001252608,"estimate"
"466","TCGA-CF-A47Y-01","StromalScore.estimate",-1727.98349838614,"estimate"
"467","TCGA-CF-A47Y-01","ImmuneScore.estimate",-790.772212814457,"estimate"
"468","TCGA-CF-A47Y-01","ESTIMATEScore.estimate",-2518.7557112006,"estimate"
"469","TCGA-CF-A5U8-01","StromalScore.estimate",-1865.76616181725,"estimate"
"470","TCGA-CF-A5U8-01","ImmuneScore.estimate",-875.52396612871,"estimate"
"471","TCGA-CF-A5U8-01","ESTIMATEScore.estimate",-2741.29012794596,"estimate"
"472","TCGA-CF-A5UA-01","StromalScore.estimate",-1780.82014741735,"estimate"
"473","TCGA-CF-A5UA-01","ImmuneScore.estimate",-737.814110522754,"estimate"
"474","TCGA-CF-A5UA-01","ESTIMATEScore.estimate",-2518.6342579401,"estimate"
"475","TCGA-CF-A7I0-01","StromalScore.estimate",-565.393439817556,"estimate"
"476","TCGA-CF-A7I0-01","ImmuneScore.estimate",-487.690437356874,"estimate"
"477","TCGA-CF-A7I0-01","ESTIMATEScore.estimate",-1053.08387717443,"estimate"
"478","TCGA-CF-A8HX-01","StromalScore.estimate",-1721.47341769638,"estimate"
"479","TCGA-CF-A8HX-01","ImmuneScore.estimate",-920.797152782048,"estimate"
"480","TCGA-CF-A8HX-01","ESTIMATEScore.estimate",-2642.27057047843,"estimate"
"481","TCGA-CF-A8HY-01","StromalScore.estimate",-1819.2142660237,"estimate"
"482","TCGA-CF-A8HY-01","ImmuneScore.estimate",-512.757659159393,"estimate"
"483","TCGA-CF-A8HY-01","ESTIMATEScore.estimate",-2331.97192518309,"estimate"
"484","TCGA-CF-A9FF-01","StromalScore.estimate",-762.977657896108,"estimate"
"485","TCGA-CF-A9FF-01","ImmuneScore.estimate",-125.943441350667,"estimate"
"486","TCGA-CF-A9FF-01","ESTIMATEScore.estimate",-888.921099246774,"estimate"
"487","TCGA-CF-A9FH-01","StromalScore.estimate",-2030.83014704802,"estimate"
"488","TCGA-CF-A9FH-01","ImmuneScore.estimate",-598.00204997914,"estimate"
"489","TCGA-CF-A9FH-01","ESTIMATEScore.estimate",-2628.83219702716,"estimate"
"490","TCGA-CF-A9FL-01","StromalScore.estimate",-479.719513406739,"estimate"
"491","TCGA-CF-A9FL-01","ImmuneScore.estimate",-479.681082848179,"estimate"
"492","TCGA-CF-A9FL-01","ESTIMATEScore.estimate",-959.400596254918,"estimate"
"493","TCGA-CF-A9FM-01","StromalScore.estimate",-1703.43784921347,"estimate"
"494","TCGA-CF-A9FM-01","ImmuneScore.estimate",-242.96336753789,"estimate"
"495","TCGA-CF-A9FM-01","ESTIMATEScore.estimate",-1946.40121675136,"estimate"
"496","TCGA-CU-A0YN-01","StromalScore.estimate",-247.075694892603,"estimate"
"497","TCGA-CU-A0YN-01","ImmuneScore.estimate",380.272912733622,"estimate"
"498","TCGA-CU-A0YN-01","ESTIMATEScore.estimate",133.197217841019,"estimate"
"499","TCGA-CU-A0YN-11","StromalScore.estimate",1327.83212528376,"estimate"
"500","TCGA-CU-A0YN-11","ImmuneScore.estimate",-176.289911107666,"estimate"
"501","TCGA-CU-A0YN-11","ESTIMATEScore.estimate",1151.5422141761,"estimate"
"502","TCGA-CU-A0YO-01","StromalScore.estimate",-538.195512224808,"estimate"
"503","TCGA-CU-A0YO-01","ImmuneScore.estimate",272.067043400317,"estimate"
"504","TCGA-CU-A0YO-01","ESTIMATEScore.estimate",-266.128468824491,"estimate"
"505","TCGA-CU-A0YR-01","StromalScore.estimate",-27.2376242558876,"estimate"
"506","TCGA-CU-A0YR-01","ImmuneScore.estimate",766.396950547295,"estimate"
"507","TCGA-CU-A0YR-01","ESTIMATEScore.estimate",739.159326291407,"estimate"
"508","TCGA-CU-A0YR-11","StromalScore.estimate",1151.02080873232,"estimate"
"509","TCGA-CU-A0YR-11","ImmuneScore.estimate",457.334907665641,"estimate"
"510","TCGA-CU-A0YR-11","ESTIMATEScore.estimate",1608.35571639796,"estimate"
"511","TCGA-CU-A3KJ-01","StromalScore.estimate",-1141.69585450034,"estimate"
"512","TCGA-CU-A3KJ-01","ImmuneScore.estimate",18.967495567951,"estimate"
"513","TCGA-CU-A3KJ-01","ESTIMATEScore.estimate",-1122.72835893239,"estimate"
"514","TCGA-CU-A3QU-01","StromalScore.estimate",-2137.0049676794,"estimate"
"515","TCGA-CU-A3QU-01","ImmuneScore.estimate",-699.201729882881,"estimate"
"516","TCGA-CU-A3QU-01","ESTIMATEScore.estimate",-2836.20669756228,"estimate"
"517","TCGA-CU-A3YL-01","StromalScore.estimate",-1050.82698169002,"estimate"
"518","TCGA-CU-A3YL-01","ImmuneScore.estimate",-584.280627085859,"estimate"
"519","TCGA-CU-A3YL-01","ESTIMATEScore.estimate",-1635.10760877588,"estimate"
"520","TCGA-CU-A5W6-01","StromalScore.estimate",-1158.45468851225,"estimate"
"521","TCGA-CU-A5W6-01","ImmuneScore.estimate",-313.78227615256,"estimate"
"522","TCGA-CU-A5W6-01","ESTIMATEScore.estimate",-1472.23696466481,"estimate"
"523","TCGA-CU-A72E-01","StromalScore.estimate",-322.419588380021,"estimate"
"524","TCGA-CU-A72E-01","ImmuneScore.estimate",-159.184199977752,"estimate"
"525","TCGA-CU-A72E-01","ESTIMATEScore.estimate",-481.603788357774,"estimate"
"526","TCGA-DK-A1A3-01","StromalScore.estimate",75.5923812657445,"estimate"
"527","TCGA-DK-A1A3-01","ImmuneScore.estimate",122.386590081381,"estimate"
"528","TCGA-DK-A1A3-01","ESTIMATEScore.estimate",197.978971347126,"estimate"
"529","TCGA-DK-A1A5-01","StromalScore.estimate",190.779545278991,"estimate"
"530","TCGA-DK-A1A5-01","ImmuneScore.estimate",-69.8272640741751,"estimate"
"531","TCGA-DK-A1A5-01","ESTIMATEScore.estimate",120.952281204816,"estimate"
"532","TCGA-DK-A1A6-01","StromalScore.estimate",-687.803596219014,"estimate"
"533","TCGA-DK-A1A6-01","ImmuneScore.estimate",457.638922420037,"estimate"
"534","TCGA-DK-A1A6-01","ESTIMATEScore.estimate",-230.164673798977,"estimate"
"535","TCGA-DK-A1A7-01","StromalScore.estimate",-1268.18949280514,"estimate"
"536","TCGA-DK-A1A7-01","ImmuneScore.estimate",-595.811878882085,"estimate"
"537","TCGA-DK-A1A7-01","ESTIMATEScore.estimate",-1864.00137168722,"estimate"
"538","TCGA-DK-A1AA-01","StromalScore.estimate",-1557.72374730188,"estimate"
"539","TCGA-DK-A1AA-01","ImmuneScore.estimate",-393.413445738387,"estimate"
"540","TCGA-DK-A1AA-01","ESTIMATEScore.estimate",-1951.13719304027,"estimate"
"541","TCGA-DK-A1AB-01","StromalScore.estimate",784.406932851501,"estimate"
"542","TCGA-DK-A1AB-01","ImmuneScore.estimate",509.790195233562,"estimate"
"543","TCGA-DK-A1AB-01","ESTIMATEScore.estimate",1294.19712808506,"estimate"
"544","TCGA-DK-A1AC-01","StromalScore.estimate",-165.626367185784,"estimate"
"545","TCGA-DK-A1AC-01","ImmuneScore.estimate",401.387987917183,"estimate"
"546","TCGA-DK-A1AC-01","ESTIMATEScore.estimate",235.761620731399,"estimate"
"547","TCGA-DK-A1AD-01","StromalScore.estimate",-505.700850164613,"estimate"
"548","TCGA-DK-A1AD-01","ImmuneScore.estimate",-194.32778458836,"estimate"
"549","TCGA-DK-A1AD-01","ESTIMATEScore.estimate",-700.028634752973,"estimate"
"550","TCGA-DK-A1AE-01","StromalScore.estimate",-1385.29612887035,"estimate"
"551","TCGA-DK-A1AE-01","ImmuneScore.estimate",-842.469975542934,"estimate"
"552","TCGA-DK-A1AE-01","ESTIMATEScore.estimate",-2227.76610441328,"estimate"
"553","TCGA-DK-A1AF-01","StromalScore.estimate",1133.43034055558,"estimate"
"554","TCGA-DK-A1AF-01","ImmuneScore.estimate",1146.13806226471,"estimate"
"555","TCGA-DK-A1AF-01","ESTIMATEScore.estimate",2279.5684028203,"estimate"
"556","TCGA-DK-A1AG-01","StromalScore.estimate",-1930.18294711045,"estimate"
"557","TCGA-DK-A1AG-01","ImmuneScore.estimate",-319.861514112877,"estimate"
"558","TCGA-DK-A1AG-01","ESTIMATEScore.estimate",-2250.04446122332,"estimate"
"559","TCGA-DK-A2HX-01","StromalScore.estimate",892.000436988426,"estimate"
"560","TCGA-DK-A2HX-01","ImmuneScore.estimate",-244.435820436519,"estimate"
"561","TCGA-DK-A2HX-01","ESTIMATEScore.estimate",647.564616551907,"estimate"
"562","TCGA-DK-A2I1-01","StromalScore.estimate",667.4366877439,"estimate"
"563","TCGA-DK-A2I1-01","ImmuneScore.estimate",638.149135941656,"estimate"
"564","TCGA-DK-A2I1-01","ESTIMATEScore.estimate",1305.58582368556,"estimate"
"565","TCGA-DK-A2I2-01","StromalScore.estimate",77.014140204259,"estimate"
"566","TCGA-DK-A2I2-01","ImmuneScore.estimate",1115.46361700635,"estimate"
"567","TCGA-DK-A2I2-01","ESTIMATEScore.estimate",1192.47775721061,"estimate"
"568","TCGA-DK-A2I4-01","StromalScore.estimate",1106.75490712512,"estimate"
"569","TCGA-DK-A2I4-01","ImmuneScore.estimate",2402.84082433356,"estimate"
"570","TCGA-DK-A2I4-01","ESTIMATEScore.estimate",3509.59573145867,"estimate"
"571","TCGA-DK-A2I6-01","StromalScore.estimate",-1135.07731621948,"estimate"
"572","TCGA-DK-A2I6-01","ImmuneScore.estimate",-590.600224321633,"estimate"
"573","TCGA-DK-A2I6-01","ESTIMATEScore.estimate",-1725.67754054111,"estimate"
"574","TCGA-DK-A3IK-01","StromalScore.estimate",-574.941581104978,"estimate"
"575","TCGA-DK-A3IK-01","ImmuneScore.estimate",-587.246814299476,"estimate"
"576","TCGA-DK-A3IK-01","ESTIMATEScore.estimate",-1162.18839540445,"estimate"
"577","TCGA-DK-A3IL-01","StromalScore.estimate",-882.313531439727,"estimate"
"578","TCGA-DK-A3IL-01","ImmuneScore.estimate",-794.516959971173,"estimate"
"579","TCGA-DK-A3IL-01","ESTIMATEScore.estimate",-1676.8304914109,"estimate"
"580","TCGA-DK-A3IM-01","StromalScore.estimate",-1877.31761330637,"estimate"
"581","TCGA-DK-A3IM-01","ImmuneScore.estimate",-1018.70348230972,"estimate"
"582","TCGA-DK-A3IM-01","ESTIMATEScore.estimate",-2896.02109561609,"estimate"
"583","TCGA-DK-A3IN-01","StromalScore.estimate",367.276292424001,"estimate"
"584","TCGA-DK-A3IN-01","ImmuneScore.estimate",523.653122857241,"estimate"
"585","TCGA-DK-A3IN-01","ESTIMATEScore.estimate",890.929415281242,"estimate"
"586","TCGA-DK-A3IQ-01","StromalScore.estimate",1733.3201429083,"estimate"
"587","TCGA-DK-A3IQ-01","ImmuneScore.estimate",-109.980698082264,"estimate"
"588","TCGA-DK-A3IQ-01","ESTIMATEScore.estimate",1623.33944482604,"estimate"
"589","TCGA-DK-A3IS-01","StromalScore.estimate",-2021.64584847937,"estimate"
